#Input Gene: The gene identifier provided in the query by the user
#Input Mirna: The miRNA identifier provided in the query by the user
#Transcript: The transcript in the prediction group
#Mirna: The miRNA in the prediction group
#ENCODE isoform: whether the isoform is the ENCODE principal isoform.
#Amplified UTR: whether the transcript UTR is known or was amplified.
#Start: The binding start position of the prediction group (if the group has more than one prediction, this is the left most position).
#Stop: The binding end position of the prediction group (if the group has more than one prediction, this is the right most position).
#Agreement: The agreement score, which is a weighted mean (using each method's experimental AUC) of the computational methods scores in the prediction group.
#Computational Predictions: number of computational methods supporting this prediction group.
#Confirmed Predictions: number of confirmed databases of gene-miRNA biding supporting this prediction group.
#Computational Predictions (method|target-site|start|stop|score): details of the computational predictions supporting this prediction group.
#Confirmed predictions (method|type|PMID): detail of the cofirmed database entries supporting this prediction group.
Input Gene,Input Mirna,Transcript,Mirna,biotype,ENCODE isoform,Amplified UTR,Start,Stop,Agreement,Computational Predictions,Confirmed Predictions,Computational Predictions (method|target-site|start|stop|score),Confirmed predictions (method|type|PMID)
ENSG00000127415,-,ENST00000453894,hsa-mir-4436b-3p,protein_coding,PRINCIPAL,false,53,78,0.1377750642096777,2,0,Rnahybrid|Offset 1-7 7mer-m8|70|77|-0.874320248659664|;Miranda|7mer-m8|53|78|1.11303779449042|;,
ENSG00000127415,-,ENST00000453894,hsa-mir-635,protein_coding,PRINCIPAL,false,62,68,-0.868772106307538,1,0,Rnahybrid|Offset 3-9 7mer-m8|62|68|-0.868772106307538|;,
ENSG00000110011,-,ENST00000321460,hsa-mir-128-2-5p,protein_coding,LONGEST,false,44,69,0.1861940430132783,2,0,Rnahybrid|Offset 1-7 7mer-m8|61|68|-0.875271160915737|;Miranda|7mer-m8|44|69|1.20902997528032|;,
ENSG00000239857,-,ENST00000265857,hsa-mir-4713-5p,protein_coding,PRINCIPAL,false,440,461,1.04447195106906,1,0,Miranda|Offset 3-8 6mer|440|461|1.04447195106906|;,
ENSG00000239857,-,ENST00000265857,hsa-mir-629-5p,protein_coding,PRINCIPAL,false,982,1003,1.11303779449042,1,0,Miranda|7mer-m8|982|1003|1.11303779449042|;,
ENSG00000110011,-,ENST00000321460,hsa-mir-296-3p,protein_coding,LONGEST,false,26,33,-0.8729655247253449,1,0,Rnahybrid|8mer|26|33|-0.872965524725345|;,
ENSG00000239857,-,ENST00000265857,hsa-mir-6837-5p,protein_coding,PRINCIPAL,false,83,103,1.0718982884376,1,0,Miranda|Offset 3-8 6mer|83|103|1.0718982884376|;,
ENSG00000127415,-,ENST00000453894,hsa-mir-1251-5p,protein_coding,PRINCIPAL,false,46,54,-0.8689254195334278,1,0,Rnahybrid|Offset 1-7 7mer-m8|46|54|-0.868925419533428|;,
ENSG00000163235,-,ENST00000445399,hsa-mir-7854-3p,protein_coding,LONGEST,false,39,59,0.13944205761441636,2,0,Miranda|7mer-m8|39|59|1.11303779449042|;Rnahybrid|Offset 1-7 7mer-m8|50|58|-0.870923304792208|;,
ENSG00000110011,-,ENST00000321460,hsa-mir-6750-5p,protein_coding,LONGEST,false,100,106,-0.8701302311076909,1,0,Rnahybrid|7mer-m8|100|106|-0.870130231107691|;,
ENSG00000239857,-,ENST00000265857,hsa-mir-671-3p,protein_coding,PRINCIPAL,false,485,506,1.29130898738596,1,0,Miranda|7mer-m8|485|506|1.29130898738596|;,
ENSG00000127415,-,ENST00000453894,hsa-mir-8071,protein_coding,PRINCIPAL,false,29,35,-0.870029274759837,1,0,Rnahybrid|Offset 1-7 7mer-m8|29|35|-0.870029274759837|;,
ENSG00000239857,-,ENST00000265857,hsa-mir-3146,protein_coding,PRINCIPAL,false,750,770,1.12675096317469,1,0,Miranda|N/A|750|770|1.12675096317469|;,
ENSG00000127415,-,ENST00000453894,hsa-mir-4278,protein_coding,PRINCIPAL,false,83,90,-0.8745228881533111,1,0,Rnahybrid|7mer-m8|83|90|-0.874522888153311|;,
ENSG00000110011,-,ENST00000321460,hsa-mir-494-5p,protein_coding,LONGEST,false,123,131,-0.871486079521842,1,0,Rnahybrid|Offset 1-7 7mer-m8|123|131|-0.871486079521842|;,
ENSG00000127415,-,ENST00000453894,hsa-mir-5095,protein_coding,PRINCIPAL,false,1,8,-0.872293716591502,1,0,Rnahybrid|Offset 1-7 7mer-m8|1|8|-0.872293716591502|;,
ENSG00000127415,-,ENST00000453894,hsa-mir-152-3p,protein_coding,PRINCIPAL,false,44,63,0.13996224187203937,2,0,Miranda|7mer-m8|44|63|1.11303779449042|;Rnahybrid|Offset 1-7 7mer-m8|55|62|-0.869863290566083|;,
ENSG00000127415,-,ENST00000453894,hsa-mir-647,protein_coding,PRINCIPAL,false,36,43,-0.8719972927372232,1,0,Rnahybrid|Offset 1-7 7mer-m8|36|43|-0.871997292737223|;,
ENSG00000109536,-,ENST00000226798,hsa-mir-605-5p,protein_coding,PRINCIPAL,false,1,10,0.13947197027855324,2,0,Rnahybrid|Offset 1-7 7mer-m8|1|9|-0.870862349757407|;Miranda|7mer-m8|1|10|1.11303779449042|;,
ENSG00000206503,-,ENST00000376809,hsa-mir-6825-5p,protein_coding,PRINCIPAL,false,178,201,0.2288428868667642,2,0,Rnahybrid|Offset 1-7 8mer|193|200|-0.873749191176145|;Miranda|8mer|178|201|1.29130898738596|;,
ENSG00000206503,-,ENST00000376809,hsa-mir-6825-5p,protein_coding,PRINCIPAL,false,271,293,1.05818511975333,1,0,Miranda|N/A|271|293|1.05818511975333|;,
ENSG00000206503,-,ENST00000376809,hsa-mir-6835-5p,protein_coding,PRINCIPAL,false,148,154,-0.869329944296445,1,0,Rnahybrid|Offset 1-7 8mer|148|154|-0.869329944296445|;,
ENSG00000206503,-,ENST00000376809,hsa-mir-1252-5p,protein_coding,PRINCIPAL,false,266,291,1.11303779449042,1,0,Miranda|7mer-m8|266|291|1.11303779449042|;,
ENSG00000239857,-,ENST00000265857,hsa-mir-3196,protein_coding,PRINCIPAL,false,202,210,-0.871530469048873,1,0,Rnahybrid|Offset 1-7 7mer-m8|202|210|-0.871530469048873|;,
ENSG00000163235,-,ENST00000445399,hsa-mir-6864-5p,protein_coding,LONGEST,false,145,168,0.17465357122779218,2,0,Rnahybrid|Offset 1-7 8mer|159|167|-0.870325808319466|;Miranda|8mer|145|168|1.18160363791178|;,
ENSG00000163235,-,ENST00000445399,hsa-mir-3153,protein_coding,LONGEST,false,61,82,1.25016948133314,1,0,Miranda|7mer-m8|61|82|1.25016948133314|;,
ENSG00000110011,-,ENST00000321460,hsa-mir-4736,protein_coding,LONGEST,false,88,95,-0.870027313776715,1,0,Rnahybrid|8mer|88|95|-0.870027313776715|;,
ENSG00000163235,-,ENST00000445399,hsa-mir-369-3p,protein_coding,LONGEST,false,284,303,1.11303779449042,1,0,Miranda|Offset 3-8 6mer|284|303|1.11303779449042|;,
ENSG00000206503,-,ENST00000376809,hsa-mir-1281,protein_coding,PRINCIPAL,false,127,135,-0.8712122686827231,1,0,Rnahybrid|Offset 1-7 7mer-m8|127|135|-0.871212268682723|;,
ENSG00000127415,-,ENST00000453894,hsa-mir-4739,protein_coding,PRINCIPAL,false,74,80,-0.874178550487649,1,0,Rnahybrid|8mer|74|80|-0.874178550487649|;,
ENSG00000206503,-,ENST00000376809,hsa-mir-5196-5p,protein_coding,PRINCIPAL,false,31,52,0.20797603785295804,2,0,Rnahybrid|Offset 1-7 7mer-m8|43|51|-0.873577749141254|;Miranda|7mer-m8|31|52|1.25016948133314|;,
ENSG00000206503,-,ENST00000376809,hsa-mir-5196-5p,protein_coding,PRINCIPAL,false,274,293,1.14046413185896,1,0,Miranda|7mer-m8|274|293|1.14046413185896|;,
ENSG00000206503,-,ENST00000376809,hsa-mir-5196-5p,protein_coding,PRINCIPAL,false,157,178,1.09932462580615,1,0,Miranda|7mer-1A|157|178|1.09932462580615|;,
ENSG00000127415,-,ENST00000453894,hsa-mir-766-3p,protein_coding,PRINCIPAL,false,47,54,-0.870852147159905,1,0,Rnahybrid|Offset 1-7 7mer-m8|47|54|-0.870852147159905|;,
ENSG00000110011,-,ENST00000321460,hsa-mir-4650-5p,protein_coding,LONGEST,false,86,94,-0.8742165222517361,1,0,Rnahybrid|Offset 1-7 7mer-m8|86|94|-0.874216522251736|;,
ENSG00000239857,-,ENST00000265857,hsa-mir-4726-5p,protein_coding,PRINCIPAL,false,78,100,0.19600340377765832,2,0,Rnahybrid|Offset 1-7 7mer-m8|92|99|-0.869513042524718|;Miranda|7mer-m8|78|100|1.2227431439646|;,
ENSG00000239857,-,ENST00000265857,hsa-mir-4726-5p,protein_coding,PRINCIPAL,false,391,413,1.0718982884376,1,0,Miranda|7mer-m8|391|413|1.0718982884376|;,
ENSG00000110011,-,ENST00000321460,hsa-mir-342-5p,protein_coding,LONGEST,false,47,54,-0.87365001754022,1,0,Rnahybrid|Offset 1-7 7mer-m8|47|54|-0.87365001754022|;,
ENSG00000109536,-,ENST00000226798,hsa-mir-4688,protein_coding,PRINCIPAL,false,15,22,-0.870611522189003,1,0,Rnahybrid|8mer|15|22|-0.870611522189003|;,
ENSG00000127415,-,ENST00000453894,hsa-mir-6852-5p,protein_coding,PRINCIPAL,false,2,20,0.1029332294020853,2,0,Rnahybrid|7mer-m8|11|18|-0.874164425923905|;Miranda|Offset 3-8 6mer|2|20|1.04447195106906|;,
ENSG00000110011,-,ENST00000321460,hsa-mir-4474-3p,protein_coding,LONGEST,false,8,15,-0.869219841265079,1,0,Rnahybrid|7mer-m8|8|15|-0.869219841265079|;,
ENSG00000239857,-,ENST00000265857,hsa-mir-6779-5p,protein_coding,PRINCIPAL,false,263,283,1.08561145712188,1,0,Miranda|6mer|263|283|1.08561145712188|;,
ENSG00000239857,-,ENST00000265857,hsa-mir-4433-5p,protein_coding,PRINCIPAL,false,681,701,1.04447195106906,1,0,Miranda|7mer-m8|681|701|1.04447195106906|;,
ENSG00000110011,-,ENST00000321460,hsa-mir-3124-5p,protein_coding,LONGEST,false,128,134,-0.8725719567841059,1,0,Rnahybrid|Offset 3-9 7mer-m8|128|134|-0.872571956784106|;,
ENSG00000127415,-,ENST00000453894,hsa-mir-4466,protein_coding,PRINCIPAL,false,54,61,-0.8687665113347139,1,0,Rnahybrid|Offset 1-7 7mer-m8|54|61|-0.868766511334714|;,
ENSG00000163235,-,ENST00000445399,hsa-mir-1178-5p,protein_coding,LONGEST,false,124,131,-0.869480652020285,1,0,Rnahybrid|8mer|124|131|-0.869480652020285|;,
ENSG00000239857,-,ENST00000265857,hsa-mir-6804-3p,protein_coding,PRINCIPAL,false,383,407,0.1678682832298105,2,0,Miranda|7mer-m8|383|407|1.16789046922751|;Rnahybrid|Offset 1-7 7mer-m8|398|406|-0.869921571532991|;,
ENSG00000239857,-,ENST00000265857,hsa-mir-4314,protein_coding,PRINCIPAL,false,603,625,1.18160363791178,1,0,Miranda|7mer-m8|603|625|1.18160363791178|;,
ENSG00000239857,-,ENST00000265857,hsa-mir-195-5p,protein_coding,PRINCIPAL,false,153,185,1.1473207162011,2,0,Miranda|7mer-m8|153|173|1.04447195106906|;Miranda|7mer-m8|165|185|1.25016948133314|;,
ENSG00000110011,-,ENST00000321460,hsa-mir-328-5p,protein_coding,LONGEST,false,132,139,-0.875145616856433,1,0,Rnahybrid|Offset 1-7 7mer-m8|132|139|-0.875145616856433|;,
ENSG00000206503,-,ENST00000376809,hsa-mir-3162-5p,protein_coding,PRINCIPAL,false,172,198,1.04447195106906,1,0,Miranda|Offset 3-8 6mer|172|198|1.04447195106906|;,
ENSG00000206503,-,ENST00000376809,hsa-mir-6842-5p,protein_coding,PRINCIPAL,false,131,155,0.16534441481106926,2,0,Rnahybrid|Offset 1-7 8mer|146|154|-0.875064626882183|;Miranda|8mer|131|155|1.16789046922751|;,
ENSG00000110011,-,ENST00000321460,hsa-mir-4761-3p,protein_coding,LONGEST,false,46,53,-0.8698543221537629,1,0,Rnahybrid|7mer-m8|46|53|-0.869854322153763|;,
ENSG00000110011,-,ENST00000321460,hsa-mir-3178,protein_coding,LONGEST,false,45,53,-0.874455666200421,1,0,Rnahybrid|Offset 1-7 7mer-m8|45|53|-0.874455666200421|;,
ENSG00000110011,-,ENST00000321460,hsa-mir-3189-3p,protein_coding,LONGEST,false,18,38,0.23571187648826397,2,0,Rnahybrid|Offset 1-7 7mer-m8|29|37|-0.873982863570525|;Miranda|7mer-m8|18|38|1.30502215607023|;,
ENSG00000239857,-,ENST00000265857,hsa-mir-3613-3p,protein_coding,PRINCIPAL,false,855,879,1.05818511975333,1,0,Miranda|Offset 3-8 6mer|855|879|1.05818511975333|;,
ENSG00000163235,-,ENST00000445399,hsa-mir-4717-3p,protein_coding,LONGEST,false,49,68,1.11303779449042,1,0,Miranda|N/A|49|68|1.11303779449042|;,
ENSG00000239857,-,ENST00000265857,hsa-mir-1226-5p,protein_coding,PRINCIPAL,false,393,416,1.05818511975333,1,0,Miranda|N/A|393|416|1.05818511975333|;,
ENSG00000110011,-,ENST00000321460,hsa-mir-4749-3p,protein_coding,LONGEST,false,58,77,0.12348184670062057,2,0,Miranda|7mer-m8|58|77|1.08561145712188|;Rnahybrid|Offset 1-7 7mer-m8|69|76|-0.874984349992706|;,
ENSG00000127415,-,ENST00000453894,hsa-mir-6846-5p,protein_coding,PRINCIPAL,false,10,16,-0.874475577721351,1,0,Rnahybrid|8mer|10|16|-0.874475577721351|;,
ENSG00000206503,-,ENST00000376809,hsa-mir-6751-5p,protein_coding,PRINCIPAL,false,135,156,0.31952173721793153,2,0,Miranda|7mer-m8|135|156|1.46958018028149|;Rnahybrid|Offset 1-7 7mer-m8|147|155|-0.873970768555745|;,
ENSG00000127415,-,ENST00000453894,hsa-mir-541-3p,protein_coding,PRINCIPAL,false,62,69,-0.873120003570573,1,0,Rnahybrid|7mer-m8|62|69|-0.873120003570573|;,
ENSG00000110011,-,ENST00000321460,hsa-mir-4695-5p,protein_coding,LONGEST,false,98,119,0.15359616945859622,2,0,Miranda|N/A|98|119|1.14046413185896|;Rnahybrid|Offset 1-7 7mer-m8|110|118|-0.870542668369039|;,
ENSG00000110011,-,ENST00000321460,hsa-mir-744-5p,protein_coding,LONGEST,false,35,42,-0.874813785600611,1,0,Rnahybrid|8mer|35|42|-0.874813785600611|;,
ENSG00000163235,-,ENST00000445399,hsa-mir-18b-5p,protein_coding,LONGEST,false,299,319,1.05818511975333,1,0,Miranda|Offset 3-8 6mer|299|319|1.05818511975333|;,
ENSG00000163235,-,ENST00000445399,hsa-mir-7112-5p,protein_coding,LONGEST,false,137,145,-0.8718333929451079,1,0,Rnahybrid|Offset 1-7 7mer-m8|137|145|-0.871833392945108|;,
ENSG00000110011,-,ENST00000321460,hsa-mir-1247-5p,protein_coding,LONGEST,false,69,90,0.12482671873432408,2,0,Rnahybrid|Offset 1-7 7mer-m8|82|89|-0.87224381437066|;Miranda|N/A|69|90|1.08561145712188|;,
ENSG00000206503,-,ENST00000376809,hsa-mir-4510,protein_coding,PRINCIPAL,false,174,198,0.1736762043687103,2,0,Rnahybrid|Offset 1-7 7mer-m8|189|197|-0.872317454086495|;Miranda|7mer-m8|174|198|1.18160363791178|;,
ENSG00000239857,-,ENST00000265857,hsa-mir-6773-5p,protein_coding,PRINCIPAL,false,419,441,0.1529304595852327,2,0,Miranda|7mer-m8|419|441|1.14046413185896|;Rnahybrid|Offset 1-7 7mer-m8|433|440|-0.871899229867962|;,
ENSG00000127415,-,ENST00000453894,hsa-mir-1285-3p,protein_coding,PRINCIPAL,false,62,68,-0.8712757195142249,1,0,Rnahybrid|7mer-m8|62|68|-0.871275719514225|;,
ENSG00000110011,-,ENST00000321460,hsa-mir-4792,protein_coding,LONGEST,false,66,82,0.14471585768412304,2,0,Miranda|7mer-m8|66|82|1.12675096317469|;Rnahybrid|Offset 1-7 7mer-m8|74|81|-0.874407601544183|;,
ENSG00000239857,-,ENST00000265857,hsa-mir-711,protein_coding,PRINCIPAL,false,279,301,0.2310143645863968,2,0,Miranda|7mer-m8|279|301|1.29130898738596|;Rnahybrid|Offset 1-7 7mer-m8|292|300|-0.869324225905104|;,
ENSG00000109536,-,ENST00000226798,hsa-mir-3927-3p,protein_coding,PRINCIPAL,false,14,21,-0.8709963822681269,1,0,Rnahybrid|Offset 1-7 7mer-m8|14|21|-0.870996382268127|;,
ENSG00000239857,-,ENST00000265857,hsa-mir-4479,protein_coding,PRINCIPAL,false,344,352,-0.871535776045154,1,0,Rnahybrid|Offset 1-7 8mer|344|352|-0.871535776045154|;,
ENSG00000206503,-,ENST00000376809,hsa-mir-4749-3p,protein_coding,PRINCIPAL,false,223,228,-0.870708529144275,1,0,Rnahybrid|Offset 1-6 6mer|223|228|-0.870708529144275|;,
ENSG00000127415,-,ENST00000453894,hsa-mir-7847-3p,protein_coding,PRINCIPAL,false,15,35,0.10281173486027885,2,0,Miranda|7mer-m8|15|35|1.04447195106906|;Rnahybrid|Offset 1-7 7mer-m8|27|34|-0.87441200347133|;,
ENSG00000110011,-,ENST00000321460,hsa-mir-541-3p,protein_coding,LONGEST,false,128,135,-0.873680200224494,1,0,Rnahybrid|Offset 1-7 7mer-m8|128|135|-0.873680200224494|;,
ENSG00000127415,-,ENST00000453894,hsa-mir-4437,protein_coding,PRINCIPAL,false,1,16,0.16529306193367185,2,0,Miranda|7mer-m8|1|16|1.16789046922751|;Rnahybrid|Offset 1-7 7mer-m8|7|15|-0.875169272072413|;,
ENSG00000127415,-,ENST00000453894,hsa-mir-3157-3p,protein_coding,PRINCIPAL,false,48,55,-0.8728967943238991,1,0,Rnahybrid|7mer-m8|48|55|-0.872896794323899|;,
ENSG00000239857,-,ENST00000265857,hsa-mir-328-5p,protein_coding,PRINCIPAL,false,223,230,-0.8709447796143681,1,0,Rnahybrid|Offset 1-7 7mer-m8|223|230|-0.870944779614368|;,
ENSG00000110011,-,ENST00000321460,hsa-mir-6085,protein_coding,LONGEST,false,61,69,-0.8750443725320369,1,0,Rnahybrid|Offset 1-7 7mer-m8|61|69|-0.875044372532037|;,
ENSG00000239857,-,ENST00000265857,hsa-mir-497-5p,protein_coding,PRINCIPAL,false,154,185,1.2090299752803249,2,0,Miranda|7mer-m8|165|185|1.30502215607023|;Miranda|7mer-m8|154|173|1.11303779449042|;,
ENSG00000206503,-,ENST00000376809,hsa-mir-4423-5p,protein_coding,PRINCIPAL,false,11,33,1.14046413185896,1,0,Miranda|Offset 3-8 6mer|11|33|1.14046413185896|;,
ENSG00000163235,-,ENST00000445399,hsa-mir-3189-5p,protein_coding,LONGEST,false,115,139,0.1676276696626064,2,0,Miranda|7mer-m8|115|139|1.16789046922751|;Rnahybrid|Offset 1-7 7mer-m8|131|138|-0.870411885879297|;,
ENSG00000127415,-,ENST00000453894,hsa-mir-6780a-5p,protein_coding,PRINCIPAL,false,63,82,0.2071527430850843,2,0,Miranda|7mer-m8|63|82|1.25016948133314|;Rnahybrid|Offset 1-7 7mer-m8|73|81|-0.875255431911256|;,
ENSG00000127415,-,ENST00000453894,hsa-mir-6842-5p,protein_coding,PRINCIPAL,false,69,90,0.1443118247387622,2,0,Rnahybrid|Offset 1-7 7mer-m8|81|89|-0.875230926478818|;Miranda|7mer-m8|69|90|1.12675096317469|;,
ENSG00000110011,-,ENST00000321460,hsa-mir-149-3p,protein_coding,LONGEST,false,114,122,-0.874530279551232,1,0,Rnahybrid|Offset 1-7 7mer-m8|114|122|-0.874530279551232|;,
ENSG00000127415,-,ENST00000453894,hsa-mir-4467,protein_coding,PRINCIPAL,false,68,75,-0.8725735475116729,1,0,Rnahybrid|Offset 1-7 7mer-m8|68|75|-0.872573547511673|;,
ENSG00000206503,-,ENST00000376809,hsa-mir-3150a-3p,protein_coding,PRINCIPAL,false,158,202,0.45400974629669366,3,0,Miranda|8mer|181|202|1.09932462580615|;Miranda|N/A|158|179|1.08561145712188|;Rnahybrid|Offset 1-7 8mer|194|201|-0.871131936940571|;,
ENSG00000163235,-,ENST00000445399,hsa-mir-452-5p,protein_coding,LONGEST,false,135,157,1.20902997528032,1,0,Miranda|7mer-m8|135|157|1.20902997528032|;,
ENSG00000239857,-,ENST00000265857,hsa-mir-6869-3p,protein_coding,PRINCIPAL,false,147,166,0.15301971978255927,2,0,Miranda|7mer-m8|147|166|1.14046413185896|;Rnahybrid|Offset 1-7 7mer-m8|158|165|-0.871717338398533|;,
ENSG00000239857,-,ENST00000265857,hsa-mir-6869-3p,protein_coding,PRINCIPAL,false,556,575,1.09932462580615,1,0,Miranda|N/A|556|575|1.09932462580615|;,
ENSG00000163235,-,ENST00000445399,hsa-mir-3667-5p,protein_coding,LONGEST,false,53,74,1.26388265001741,1,0,Miranda|7mer-m8|53|74|1.26388265001741|;,
ENSG00000110011,-,ENST00000321460,hsa-mir-3665,protein_coding,LONGEST,false,89,95,-0.870572453371421,1,0,Rnahybrid|Offset 1-7 8mer|89|95|-0.870572453371421|;,
ENSG00000110011,-,ENST00000321460,hsa-mir-214-3p,protein_coding,LONGEST,false,89,95,-0.87047491160257,1,0,Rnahybrid|Offset 3-9 8mer|89|95|-0.87047491160257|;,
ENSG00000110011,-,ENST00000321460,hsa-mir-6842-3p,protein_coding,LONGEST,false,59,66,-0.872688710702284,1,0,Rnahybrid|7mer-m8|59|66|-0.872688710702284|;,
ENSG00000110011,-,ENST00000321460,hsa-mir-6752-5p,protein_coding,LONGEST,false,63,69,-0.8700515586589489,1,0,Rnahybrid|Offset 1-7 7mer-m8|63|69|-0.870051558658949|;,
ENSG00000110011,-,ENST00000321460,hsa-mir-7160-3p,protein_coding,LONGEST,false,86,93,-0.874406161661471,1,0,Rnahybrid|7mer-m8|86|93|-0.874406161661471|;,
ENSG00000127415,-,ENST00000453894,hsa-mir-7110-5p,protein_coding,PRINCIPAL,false,69,90,0.2561333531875772,2,0,Rnahybrid|Offset 1-7 7mer-m8|82|89|-0.875061870535278|;Miranda|7mer-m8|69|90|1.34616166212305|;,
ENSG00000163235,-,ENST00000445399,hsa-mir-6757-5p,protein_coding,LONGEST,false,171,193,1.19531680659605,1,0,Miranda|8mer|171|193|1.19531680659605|;,
ENSG00000127415,-,ENST00000453894,hsa-mir-18b-3p,protein_coding,PRINCIPAL,false,49,55,-0.8696601299720249,1,0,Rnahybrid|Offset 1-7 7mer-m8|49|55|-0.869660129972025|;,
ENSG00000239857,-,ENST00000265857,hsa-mir-3614-3p,protein_coding,PRINCIPAL,false,949,974,1.08561145712188,1,0,Miranda|7mer-m8|949|974|1.08561145712188|;,
ENSG00000127415,-,ENST00000453894,hsa-mir-6798-5p,protein_coding,PRINCIPAL,false,68,92,0.11020950905093554,2,0,Miranda|Offset 3-8 6mer|68|92|1.05818511975333|;Rnahybrid|7mer-m8|84|90|-0.873568136210006|;,
ENSG00000239857,-,ENST00000265857,hsa-mir-4418,protein_coding,PRINCIPAL,false,476,493,1.12675096317469,1,0,Miranda|7mer-m8|476|493|1.12675096317469|;,
ENSG00000109536,-,ENST00000226798,hsa-mir-298,protein_coding,PRINCIPAL,false,1,20,0.11773153015226988,2,0,Rnahybrid|Offset 1-7 7mer-m8|11|19|-0.872471082715265|;Miranda|6mer|1|20|1.0718982884376|;,
ENSG00000163235,-,ENST00000445399,hsa-mir-6801-5p,protein_coding,LONGEST,false,109,131,1.23645631264887,1,0,Miranda|7mer-m8|109|131|1.23645631264887|;,
ENSG00000206503,-,ENST00000376809,hsa-mir-764,protein_coding,PRINCIPAL,false,76,97,0.11213622782628642,2,0,Miranda|7mer-m8|76|97|1.05818511975333|;Rnahybrid|Offset 1-7 7mer-m8|88|96|-0.869641932597181|;,
ENSG00000239857,-,ENST00000265857,hsa-mir-6814-5p,protein_coding,PRINCIPAL,false,68,88,1.29130898738596,1,0,Miranda|7mer-m8|68|88|1.29130898738596|;,
ENSG00000127415,-,ENST00000453894,hsa-mir-6762-3p,protein_coding,PRINCIPAL,false,35,42,-0.8711812083556529,1,0,Rnahybrid|Offset 1-7 8mer|35|42|-0.871181208355653|;,
ENSG00000206503,-,ENST00000376809,hsa-mir-942-5p,protein_coding,PRINCIPAL,false,349,373,1.05818511975333,1,0,Miranda|7mer-1A|349|373|1.05818511975333|;,
ENSG00000163235,-,ENST00000445399,hsa-mir-4487,protein_coding,LONGEST,false,21,29,-0.868639774229734,1,0,Rnahybrid|Offset 1-7 7mer-m8|21|29|-0.868639774229734|;,
ENSG00000206503,-,ENST00000376809,hsa-mir-136-5p,protein_coding,PRINCIPAL,false,384,406,1.19531680659605,1,0,Miranda|Offset 3-8 6mer|384|406|1.19531680659605|;,
ENSG00000127415,-,ENST00000453894,hsa-mir-6835-5p,protein_coding,PRINCIPAL,false,83,89,-0.874088674380093,1,0,Rnahybrid|Offset 1-7 7mer-m8|83|89|-0.874088674380093|;,
ENSG00000110011,-,ENST00000321460,hsa-mir-7110-5p,protein_coding,LONGEST,false,63,69,-0.8700515586589489,1,0,Rnahybrid|Offset 1-7 7mer-m8|63|69|-0.870051558658949|;,
ENSG00000206503,-,ENST00000376809,hsa-mir-6132,protein_coding,PRINCIPAL,false,88,93,-0.8688000948848219,1,0,Rnahybrid|Offset 1-6 7mer-1A|88|93|-0.868800094884822|;,
ENSG00000127415,-,ENST00000453894,hsa-mir-383-5p,protein_coding,PRINCIPAL,false,5,11,-0.875371664729024,1,0,Targetscan|7mer-1A|5|11|-0.875371664729024|;,
ENSG00000110011,-,ENST00000321460,hsa-mir-3127-5p,protein_coding,LONGEST,false,62,67,-0.8695034433066389,1,0,Rnahybrid|Offset 1-6 6mer|62|67|-0.869503443306639|;,
ENSG00000110011,-,ENST00000321460,hsa-mir-339-5p,protein_coding,LONGEST,false,82,90,-0.868910540745405,1,0,Rnahybrid|Offset 1-7 7mer-m8|82|90|-0.868910540745405|;,
ENSG00000110011,-,ENST00000321460,hsa-mir-4448,protein_coding,LONGEST,false,69,76,-0.869618757342105,1,0,Rnahybrid|Offset 1-7 7mer-m8|69|76|-0.869618757342105|;,
ENSG00000127415,-,ENST00000453894,hsa-mir-3165,protein_coding,PRINCIPAL,false,29,35,-0.8707061841924301,1,0,Rnahybrid|Offset 1-7 7mer-m8|29|35|-0.87070618419243|;,
ENSG00000110011,-,ENST00000321460,hsa-mir-1913,protein_coding,LONGEST,false,54,60,-0.8701905553367331,1,0,Rnahybrid|7mer-m8|54|60|-0.870190555336733|;,
ENSG00000110011,-,ENST00000321460,hsa-mir-4708-3p,protein_coding,LONGEST,false,93,114,0.18819532473995418,2,0,Rnahybrid|Offset 1-7 7mer-m8|105|113|-0.87119301539389|;Miranda|N/A|93|114|1.20902997528032|;,
ENSG00000239857,-,ENST00000265857,hsa-mir-4697-5p,protein_coding,PRINCIPAL,false,221,229,-0.8706117415997011,1,0,Rnahybrid|Offset 1-7 7mer-m8|221|229|-0.870611741599701|;,
ENSG00000110011,-,ENST00000321460,hsa-mir-2392,protein_coding,LONGEST,false,17,23,-0.8692012050688369,1,0,Rnahybrid|7mer-m8|17|23|-0.869201205068837|;,
ENSG00000127415,-,ENST00000453894,hsa-mir-1233-5p,protein_coding,PRINCIPAL,false,58,83,0.17950996681926085,2,0,Miranda|N/A|58|83|1.19531680659605|;Rnahybrid|Offset 1-7 7mer-m8|74|82|-0.874660678072251|;,
ENSG00000109536,-,ENST00000226798,hsa-mir-6893-5p,protein_coding,PRINCIPAL,false,14,21,-0.8731014496533429,1,0,Rnahybrid|Offset 1-7 7mer-m8|14|21|-0.873101449653343|;,
ENSG00000163235,-,ENST00000445399,hsa-mir-6795-5p,protein_coding,LONGEST,false,62,85,0.16023877842282944,2,0,Rnahybrid|Offset 1-7 8mer|77|84|-0.871237651757958|;Miranda|N/A|62|85|1.15417730054324|;,
ENSG00000239857,-,ENST00000265857,hsa-mir-6749-5p,protein_coding,PRINCIPAL,false,313,336,1.0718982884376,1,0,Miranda|7mer-m8|313|336|1.0718982884376|;,
